Date,Open,High,Low,Close,SharesTraded,Turnover
2023-06-28,18801.85,18919.0,18767.55,18892.3,0,0
2023-06-30,18932.9,19051.75,18919.45,19040.95,0,0

2023-07-03,19090.1,19117.55,19026.45,19074.95,0,0
2023-07-04,19122.8,19126.05,19022.35,19062.15,0,0
2023-07-05,19091.5,19318.25,19077.45,19295.75,0,0
2023-07-06,19327.5,19422.35,19303.4,19415.15,0,0
2023-07-07,19402.55,19460.85,19203.8,19232.8,0,0
2023-07-10,19276.85,19299.75,19135.2,19160.85,0,0
2023-07-11,19220.55,19398.25,19196.4,19349.95,0,0
2023-07-12,19396.85,19399.9,19301.25,19350.25,0,0
2023-07-13,19412.7,19435.4,19208.9,19247,0,0
2023-07-14,19296.55,19326.3,19234.45,19300.7,0,0
2023-07-17,19346.2,19388.05,19282.65,19349.85,0,0
2023-07-18,19382.65,19402.35,19258.05,19305.2,0,0
2023-07-19,19342.95,19408.05,19319.05,19396.05,0,0
2023-07-20,19427.1,19542.7,19365,19534.15,0,0
2023-07-21,19503.75,19576.05,19442.65,19468.55,0,0
2023-07-24,19516.65,19618.9,19475.4,19519.35,0,0
2023-07-25,19581.55,19594.2,19449.65,19528.5,0,0
2023-07-26,19586.75,19683,19566.35,19664.85,0,0
2023-07-27,19723.65,19765.65,19591.15,19647.55,0,0
2023-07-28,19676.4,19777.25,19609.55,19762.95,0,0
2023-07-31,19776.45,19841.5,19724.95,19822.4,0,0
2023-08-01,19861.1,19872.65,19748.65,19767.35,0,0
2023-08-02,19731.85,19745.05,19488.95,19602.45,0,0
2023-08-03,19553.55,19656.4,19438.15,19500.4,0,0
2023-08-04,19543.9,19636.7,19465.4,19485.25,0,0
2023-08-07,19511.85,19585.6,19484,19557.3,0,0
2023-08-08,19604.45,19635.1,19405.05,19485.35,0,0
2023-08-09,19508.45,19574.9,19434.95,19564.7,0,0
2023-08-10,19569.5,19585.9,19387.4,19433.95,0,0
2023-08-11,19471,19481.65,19249.95,19270.95,0,0
2023-08-14,19262.8,19281.85,19103.6,19250.55,0,0
2023-08-16,19233.6,19358.6,19167.4,19343.9,0,0
2023-08-17,19347.2,19356.3,19257.55,19288.55,0,0
2023-08-18,19267.65,19312.35,19217.85,19259.9,0,0
2023-08-21,19275.8,19377.15,19248.1,19361.35,0,0
2023-08-22,19391.35,19439.7,19372.2,19398.45,0,0
2023-08-23,19448,19448,19363.25,19397.65,0,0
2023-08-24,19494.9,19545.6,19402.05,19410.9,0,0
2023-08-25,19365,19406.75,19246.5,19274.1,0,0
2023-08-28,19314.2,19349.65,19256.55,19333.3,0,0
2023-08-29,19386.8,19391.2,19325.65,19361.6,0,0
2023-08-30,19422.6,19470.85,19386.05,19395.75,0,0
2023-08-31,19422.5,19437.55,19184,19223.65,0,0
2023-09-01,19212.5,19310.9,19178.8,19289.9,0,0
2023-09-04,19361.25,19384.5,19289.95,19368.2,0,0
2023-09-05,19412.35,19483.15,19392,19467.15,0,0
2023-09-06,19497.35,19564.8,19429.15,19540.2,0,0
2023-09-07,19545.7,19619.4,19517.4,19606.65,0,0
2023-09-08,19679.4,19807.3,19641.35,19780.5,0,0
2023-09-11,19858.8,19942.3,19842,19926.25,0,0
2023-09-12,20032.3,20032.7,19737,19758.15,0,0
2023-09-13,19772.7,19870.45,19722.35,19857.7,0,0
2023-09-14,19938.4,19940.15,19800.45,19880.1,0,0
2023-09-15,19912.45,19984.8,19874.75,19959,0,0
2023-09-18,19986.5,20068.65,19956.15,20043.1,0,0
2023-09-20,19979.3,20073.05,19916.8,19938.85,0,0
2023-09-21,19899.45,19933.6,19764.15,19807.2,0,0
2023-09-22,19810.2,19835.7,19716.45,19779,0,0
2023-09-25,19799.85,19835.25,19703.5,19793.2,0,0
2023-09-26,19819.25,19843,19783.3,19818.45,0,0
2023-09-27,19834.65,19940.35,19762.85,19923.35,0,0
2023-09-28,19957.75,19960.1,19640.85,19681.95,0,0
2023-09-29,19771.35,19970.5,19740.75,19909.05,0,0
2023-10-03,19917.25,19919.3,19767.95,19778.15,0,0
2023-10-04,19750.8,19762.95,19490.6,19576,0,0
2023-10-05,19663.85,19669.4,19552.9,19628.9,0,0
2023-10-06,19704.6,19760.1,19649.3,19743.15,0,0
2023-10-09,19601.75,19666.8,19534.5,19620.2,0,0
2023-10-10,19668.75,19815.75,19663.7,19803.3,0,0
2023-10-11,19880.45,19977.7,19863.7,19950.6,0,0
2023-10-12,20002,20016.7,19957,19976.85,0,0
2023-10-13,19910.75,20042.1,19875.3,19996.25,0,0
2023-10-16,19996,20034,19974.65,19994.65,0,0
2023-10-17,20058.3,20095.1,20018.55,20048.7,0,0
2023-10-18,20061.3,20095.35,19918.35,19931.45,0,0
2023-10-19,19857.1,20024.2,19803.55,19991.7,0,0
2023-10-20,19930.35,19963.3,19832.4,19884,0,0
2023-10-23,19859.95,19911.45,19621,19653.1,0,0
2023-10-25,19654.55,19730.8,19464.8,19550.65,0,0
2023-10-26,19472.05,19488.85,19255.9,19288.15,0,0
2023-10-27,19356.55,19579.35,19349.8,19547.25,0,0
2023-10-30,19551.45,19581.2,19369.15,19553.8,0,0
2023-10-31,19614.5,19648.8,19502.15,19613.25,0,0
2023-11-01,19654.3,19674.75,19504.3,19522.4,0,0
2023-11-02,19682.8,19815.6,19664.7,19802.2,0,0
2023-11-03,19889.8,19957.05,19858.75,19930.15,0,0
2023-11-06,20020.55,20095.45,19989.95,20084.45,0,0
2023-11-07,20086.1,20225.85,20037.75,20207.45,0,0
2023-11-08,20293.85,20361.35,20255.05,20341.15,0,0
2023-11-09,20388.55,20416.9,20331.65,20348.6,0,0
2023-11-10,20318.15,20440.9,20272.95,20420.85,0,0
2023-11-12,20546.65,20553.4,20510.5,20527.6,0,0
2023-11-13,20509.4,20548.6,20442.3,20516.15,0,0
2023-11-15,20666.7,20715.05,20549.65,20702.15,0,0
2023-11-16,20721.8,20836.45,20646.5,20750.05,0,0
2023-11-17,20751.8,20909.55,20735.25,20862.75,0,0
2023-11-20,20866.95,20898.2,20821.25,20876.8,0,0
2023-11-21,20917.7,20945.9,20850.1,20900.7,0,0
2023-11-22,20917.75,20969.7,20809.75,20924.9,0,0
2023-11-23,20978.2,20998.4,20911.2,20971.85,0,0
2023-11-24,20988.15,21006.55,20917.1,20933.9,0,0
2023-11-28,20983.45,21066.85,20937.55,21047.75,0,0
2023-11-29,21133.7,21233.4,21089.5,21226.2,0,0
2023-11-30,21227.1,21507.55,21202.05,21463.65,0,0
2023-12-01,21554.5,21794.9,21537.55,21771.15,0,0
2023-12-04,22118.9,22124.65,21961.5,22083.5,0,0
2023-12-05,22179.75,22257.4,22094.6,22244.35,0,0
2023-12-06,22317.5,22358.75,22182,22280.05,0,0
2023-12-07,22303.15,22323.35,22205.45,22297.65,0,0
2023-12-08,22348.35,22392.35,22127.45,22234.2,0,0
2023-12-11,22269.55,22338.1,22177.9,22323.4,0,0
2023-12-12,22381.95,22412.45,22160.8,22266.2,0,0
2023-12-13,22336.4,22615.85,22301.85,22584.4,0,0
2023-12-14,22737.3,22744.05,22602.1,22661.65,0,0
2023-12-15,22749.8,22758.5,22572.35,22702.4,0,0
2023-12-18,22713,22784.35,22644.55,22756.7,0,0
2023-12-19,22833.85,22929.45,22704.4,22874.75,0,0
2023-12-20,22980.8,22984.95,22356,22398.7,0,0
2023-12-21,22246.8,22595.1,22147.05,22557.3,0,0
2023-12-22,22640.65,22737.9,22550.15,22686.35,0,0
2023-12-26,22737.9,22946.75,22703.45,22928.15,0,0
2023-12-27,23000.85,23113.75,22934.65,23081.95,0,0
2023-12-28,23157.75,23321.55,23120.15,23290.25,0,0
2023-12-29,23282.15,23393.8,23212,23373.2,0,0
2024-01-01,23418.5,23440.75,23324.65,23367.95,0,0
2024-01-02,23420.4,23432.65,23189.45,23396.4,0,0
2024-01-03,23405.9,23510.1,23331.75,23453.4,0,0
2024-01-04,23532.25,23644.5,23469.5,23620.95,0,0
2024-01-05,23721.8,23725.35,23550.3,23646.1,0,0
2024-01-08,23733.85,23733.85,23479.05,23493.05,0,0
2024-01-09,23670.05,23680.8,23526.35,23548.45,0,0
2024-01-10,23551.9,23557.15,23317.05,23457.25,0,0
2024-01-11,23523.05,23652.5,23516.4,23611.3,0,0
2024-01-12,23684.1,23790.35,23555.95,23756.9,0,0
2024-01-15,23869.75,23912.25,23720.4,23896.9,0,0
2024-01-16,23912.8,23986.85,23778.5,23884.85,0,0
2024-01-17,23724.85,23854.45,23646.85,23670.15,0,0
2024-01-18,23604.85,23668.45,23286.85,23613.95,0,0
2024-01-19,23754,24024.85,23736.25,23998.3,0,0
2024-01-20,24111.7,24124.4,23944.25,23960.9,0,0
2024-01-23,24104.1,24177.6,23593.7,23696.45,0,0
2024-01-24,23703.7,24058.5,23513,24026.35,0,0
2024-01-25,24111.75,24113.05,23827.7,23930.3,0,0
2024-01-29,23985.65,24382.6,23971.55,24346.9,0,0
2024-01-30,24421.85,24439.4,24094.15,24117.95,0,0
2024-01-31,24129.4,24397.75,24085.95,24381.8,0,0
2024-02-01,24488.1,24518.1,24273.15,24304.8,0,0
2024-02-02,24408.8,24716.95,24408.8,24606.7,0,0
2024-02-05,24735.9,24883.4,24579.7,24664.85,0,0
2024-02-06,24731.65,24997.8,24699.8,24977.25,0,0
2024-02-07,25161.35,25171.95,24976.2,25109.15,0,0
2024-02-08,25262.4,25262.75,24893.05,24959.15,0,0
2024-02-09,25020.75,25049.9,24693.95,24966.85,0,0
2024-02-12,24994.8,25004.25,24766.65,24810.15,0,0
2024-02-13,24892.15,25023.2,24755.35,24982.25,0,0
2024-02-14,24865.9,25321.9,24798.5,25268.85,0,0
2024-02-15,25368.1,25443.95,25261.55,25407.7,0,0
2024-02-16,25492.35,25666.1,25441.65,25601.2,0,0
2024-02-19,25673.25,25829.05,25639.45,25746.2,0,0
2024-02-20,25746.8,25752.15,25602.25,25722.9,0,0
2024-02-21,25768.8,25797.5,25478.75,25543.15,0,0
2024-02-22,25643.75,25845,25316.9,25806.45,0,0
2024-02-23,25842.9,25865.4,25713.55,25786.45,0,0
2024-02-26,25775.9,25797.8,25552.4,25698.85,0,0
2024-02-27,25684.05,25787.8,25621.65,25752.35,0,0
2024-02-28,25790.25,25813,25367.15,25418.15,0,0
2024-02-29,25399.2,25651.2,25263.55,25557.6,0,0
2024-03-01,25656.35,25884.6,25651.5,25857.9,0,0
2024-03-02,25949.4,25975.9,25878.65,25895.6,0,0
2024-03-04,25952.25,26098.8,25897.35,26019.95,0,0
2024-03-05,26046.65,26127.45,25940.55,26089,0,0
2024-03-06,26135.25,26272.05,25842.45,26230.15,0,0
2024-03-07,26267.2,26324,26160.65,26240.1,0,0
2024-03-11,26353.55,26406.8,26144.3,26175.1,0,0
2024-03-12,26187.85,26204.4,25913,25967.35,0,0
2024-03-13,26045.95,26077.75,25225.75,25409.85,0,0
2024-03-14,25342.5,25813.1,25249.5,25765.7,0,0
2024-03-15,25704.45,25743.45,25306.9,25592.3,0,0
2024-03-18,25595.45,25671.55,25480.45,25644.15,0,0
2024-03-19,25599.65,25615.95,25217.05,25238.95,0,0
2024-03-20,25293.65,25392,25126.9,25340.2,0,0
2024-03-21,25501.2,25665.8,25443.3,25628.4,0,0
2024-03-22,25640.25,25902.85,25595.3,25842.8,0,0
2024-03-26,25695.8,26005.4,25695.5,25957.65,0,0
2024-03-27,26044.55,26138.7,25963.05,25990,0,0
2024-03-28,26049.9,26410.5,25955.5,26248.05,0,0
2024-04-01,26379.7,26471.15,26320.1,26344.25,0,0
2024-04-02,26424.15,26507.7,26333.5,26485.85,0,0
2024-04-03,26435.7,26448.95,26319.4,26349.15,0,0
2024-04-04,26481.3,26491.2,26109.05,26243.3,0,0
2024-04-05,26228.55,26276.1,26155.5,26193.35,0,0
2024-04-08,26282.4,26373.45,26236.75,26358.95,0,0
2024-04-09,26442.55,26445.55,26160.65,26198.95,0,0
2024-04-10,26288.3,26375.7,26235.1,26344,0,0
2024-04-12,26313.9,26376.55,26013.95,26031,169779434,15522.62
2024-04-15,25817.7,25960.85,25693.95,25839.1,179316798,11710.74
2024-04-16,25732.8,25941.95,25683,25891.85,168520010,11788.96
2024-04-18,25987.1,26050.5,25597.6,25653.65,198659768,17897.39
2024-04-19,25519,25695.4,25330.95,25623.6,165429327,14944.8
2024-04-22,25802.95,25985.55,25759.15,25944,127590747,10491.22
2024-04-23,26072.2,26079.25,25942.45,26027.6,113089142,11076.27
2024-04-24,26048.5,26135.2,26032.35,26044.65,91506715,8896.36
2024-04-25,26089.5,26378.95,26007.05,26357.65,193539982,19429.26
2024-04-26,26408.6,26455.3,26306.3,26347.05,106110849,10262.39
2024-04-29,26443.95,26575.15,26410.95,26562.1,139245987,12110.91
2024-04-30,26663.65,26729,26478.8,26503.75,182031545,14878.28
2024-05-02,26543.6,26711.6,26526.5,26653.1,210989920,16937.9
2024-05-03,26754.2,26821.9,26438.45,26590.45,224507291,18369.12
2024-05-06,26707.9,26714.5,26346.1,26551.2,157907225,15317.48
2024-05-07,26658.8,26739.1,26215.85,26292.05,159706798,14207.23
2024-05-08,26241.9,26531.95,26119.15,26472.5,129446072,12554.41
2024-05-09,26439.2,26513.05,25958.35,25987.85,142279166,14907.11
2024-05-10,26082.8,26300.4,26014.45,26272,105219663,9704.69
2024-05-13,26326.55,26476.4,26015.4,26435.4,100974619,9812.24
2024-05-14,26459.55,26579.05,26335.25,26548.95,87206350,8515.49
2024-05-15,26663.35,26728.9,26517.3,26575.8,103826439,11299.3
2024-05-16,26699.2,26808.05,26375.35,26770.4,158411687,15463.41
2024-05-17,26819.8,26934,26745.25,26913.1,97549699,10839.14
2024-05-18,27049.25,27057.95,27010.7,27033.95,9043223,628.68
2024-05-21,27000.85,27059.05,26922.95,26996.2,134597626,11657.37
2024-05-22,27119.5,27119.5,26884.45,27042.45,138833191,11876.82
2024-05-23,27104.65,27351.8,26978.1,27332.25,153785868,15665.38
2024-05-24,27332.2,27394.25,27208.85,27287.05,107536274,10940.64
2024-05-27,27432.1,27440.65,27170.35,27214.85,119936553,12950.67
2024-05-28,27256.25,27265.75,27063.1,27153.6,76551491,8021.42
2024-05-29,27026.85,27157.55,26974.2,27030.2,105248216,10784.66
2024-05-30,26968.2,27007.2,26505.5,26595.35,125392490,13844.24
2024-05-31,26717.65,26731.05,26368.2,26493.95,230812104,26734.72
2024-06-03,27278.65,27290.95,27031.55,27206.2,246165028,19829.98
2024-06-04,27249.45,27249.45,24821,25876.9,467196357,33605.08
2024-06-05,26171.5,26861.3,25708.25,26812.6,282999774,25137.46
2024-06-06,27006.2,27134.85,26772.45,27006.4,221247880,18788.38
2024-06-07,26959.2,27456.35,26933.95,27441.15,176303661,15607.95
2024-06-10,27531.8,27649.3,27430.45,27566.7,116328030,11649.68
2024-06-11,27665.9,27820.95,27593.55,27682.6,151074926,11845.02
2024-06-12,27763,27880.05,27706.05,27798.05,128034389,11073.5
2024-06-13,27967.45,27967.6,27735.45,27887.25,103651292,11273.59
2024-06-14,27944.95,28065.2,27889.9,28031.5,93113613,9963.59
2024-06-18,28149.2,28150.35,27948.3,28028.95,115019816,12199.04
2024-06-19,28097.4,28111.55,27652.95,27675.2,137016885,15743.44
2024-06-20,27703.45,27725.7,27501,27639.55,117265797,12815.07
2024-06-21,27707.95,27770.25,27462.95,27529.85,258109730,29373.48
2024-06-24,27469.5,27729.35,27359.75,27702.15,92400781,10490.45
2024-06-25,27793.4,27813.85,27642.1,27734.15,128128591,14139.11
2024-06-26,27778.65,27894.2,27647.35,27834.25,121700824,14333.96
2024-06-27,27870.25,28048.1,27777.5,27977.35,260181368,30027.02
2024-06-28,28079.55,28181.55,28000.3,28040.3,192561589,25527.78
2024-07-01,28063,28142.5,28024.1,28122.6,113523743,14286.57
2024-07-02,28208.05,28216.15,27900.75,28018.5,138416681,16533.99
2024-07-03,28131.25,28223,28035.25,28152.8,125034590,15926.31
2024-07-04,28264.1,28421.8,28220.35,28368.6,119836966,14493.59
2024-07-05,28388.5,28671.15,28374,28637.55,149770192,15979.26
2024-07-08,28668.55,28678.5,28501.65,28588.1,143695204,14417.54
2024-07-09,28707.95,28919.05,28625.1,28906.05,122687754,16146.83
2024-07-10,28993.95,29012.6,28561.8,28987.3,132050539,17219.53
2024-07-11,29072.75,29086.6,28829,28936,143121794,15674.85
2024-07-12,28977.25,29053.55,28863.45,28944.65,137373185,15699.37
2024-07-15,29032.6,29174.65,28985.6,29155.55,168043926,16146.88
2024-07-16,29210.8,29243.65,29135.55,29164.95,122789018,14109.1
2024-07-18,29126,29229.75,28897.3,29210.5,162536744,18460.24
2024-07-19,29181.95,29189.35,28678.7,28709.95,125643987,14546.64
2024-07-22,28600.45,28947.2,28547.05,28882.45,129428967,16106.42
2024-07-23,28973.75,29052.2,28309.95,29003.65,242567851,25684.75
2024-07-24,29037.35,29071.75,28859.95,28989.4,204887269,21502.73
2024-07-25,28808.25,29097.85,28774.45,29080.1,211113054,23207.37
2024-07-26,29145.4,29546.9,29106.55,29521,172672722,20040.3
2024-07-29,29666.1,29710.45,29520.6,29598.2,184576279,21392.44
2024-07-30,29635.05,29771.45,29595.1,29623.8,178843996,20610.83
2024-07-31,29687.3,29891.7,29675.15,29850.1,156572436,19059.81
2024-08-01,29942.05,29990.15,29863.8,29930.8,155611277,19152.69
2024-08-02,29653.8,29745.65,29506.2,29546.15,155572391,19391.22
2024-08-05,29028.7,29230.45,28762.85,28897.75,225589738,24306.96
2024-08-06,29042.6,29267.85,28774.2,28818.9,148768663,17067.82
2024-08-07,29195.3,29336.5,29121.45,29315.6,178673681,18096.87
2024-08-08,29308.5,29348.7,29144.2,29186.15,147869661,17748.15
2024-08-09,29453.75,29524.35,29388.75,29432.9,119885610,13276.85
2024-08-12,29369.55,29425.45,29249.65,29309.65,143300642,15322.54
2024-08-13,29394.1,29403.95,29158.6,29212.85,119955573,13359.12
2024-08-14,29265.9,29275.55,29086.8,29142.75,100353888,12351.1
2024-08-16,29314.65,29557.85,29164.5,29524.8,113647079,14482.43
2024-08-19,29659.2,29674.2,29446,29466.75,95046741,11554.62
2024-08-20,29579.2,29637.6,29519.8,29611.4,92288316,11742.44
2024-08-21,29641.5,29772.45,29574.65,29755.95,101230508,13163.88
2024-08-22,29871.5,29898.95,29774.1,29864.65,92637112,12774.89
2024-08-23,29936.4,29980.5,29853.75,29900,90438601,13104.85
2024-08-26,29947.15,30077.35,29849.6,30045.2,102747681,12160.06
2024-08-27,30108.25,30112.25,29985.4,30027.6,109166622,14079.57
2024-08-28,30095.55,30145.05,29963.5,30041.95,100594517,12651.62
2024-08-29,30030.95,30162.65,29894.3,30133.8,173490960,23791.05
2024-08-30,30244.7,30362.2,30221.35,30322.5,233956280,36013.97
2024-09-02,30424.45,30449.85,30243.35,30302.9,101544723,13645.86
2024-09-03,30363.4,30384.7,30285.1,30311.9,97736538,13180.12
2024-09-04,30121.7,30375.05,30108.4,30340.75,108803718,13712.35
2024-09-05,30392.8,30415.7,30225.45,30256,103444444,15242.84
2024-09-06,30216.3,30271.75,29849.85,29899.85,159262474,18206.35
2024-09-09,29856.05,29949.95,29673.85,29924.5,127889803,13407.28
2024-09-10,30004.55,30148.85,29952.85,30060.35,112188236,13931.56
2024-09-11,30066.95,30193.2,29894.3,29944.15,170955089,17963.13
2024-09-12,30099.05,30471.65,30021.45,30433.45,177061327,23170.26
2024-09-13,30513.8,30513.95,30374.6,30391.9,99814251,12538.95
2024-09-16,30455.95,30499.5,30387.35,30420.65,73918568,8674.25
2024-09-17,30466.65,30543.35,30390.95,30515.35,129579160,15023.17
2024-09-18,30534.5,30586.25,30231.8,30342.05,99315664,12103.84
2024-09-19,30464.4,30614.95,30277.1,30396.5,174099774,19277.19
2024-09-20,30501.55,30825.55,30406.95,30757.2,272791069,38152.86
2024-09-23,30856.85,31050.15,30848.75,31032.45,105041171,13700.12
2024-09-24,31008.8,31104.25,30987.3,31030.9,123898721,17527.43
2024-09-25,31038.35,31114.4,30880.4,31082.9,108699704,13555.43
2024-09-26,31144.45,31366.8,31085.35,31337.5,163828579,21332.24
2024-09-27,31300.9,31547.05,31207.15,31505.45,209959794,25601.58
2024-09-30,31379.2,31507,31105.4,31123.3,136247357,19022.26
2024-10-01,31141.15,31237.45,30984.1,31115,102059617,14465.97
2024-10-03,30722.4,30995.75,30483.4,30537.05,180723560,24935.44
2024-10-04,30481.55,30786.7,30193.9,30252.5,171942457,22839.69
2024-10-07,30372.7,30412.05,29789.85,29913.25,170328513,20380.79
2024-10-08,29900.85,30295.55,29840.95,30252.15,119774312,15850.13
2024-10-09,30336.15,30534.85,30265.15,30322,132468054,15910.68
2024-10-10,30427.75,30471.35,30093.45,30132.95,107069003,14680.66
2024-10-11,30184.9,30217.4,30041.15,30173.55,78870379,9649.91
2024-10-14,30229.9,30239.85,30094.85,30200.95,82293265,10774.35
2024-10-15,30306.3,30311.1,30062.9,30181.3,102284387,15160.74
2024-10-16,30128.3,30246.2,29998.5,30117.75,93556368,13630.97
2024-10-17,30161.3,30167.4,29446.75,29467.3,113628645,18763.48
2024-10-18,29485.95,29693.15,29215.4,29649.05,124453165,16007.09
2024-10-21,29663.95,29720.75,29310.95,29398.25,95221313,14460.04
2024-10-22,29421.2,29494.95,28977.9,29019.1,121217823,16706.54
2024-10-23,28981.3,29097.75,28706.45,28744.6,125307026,15661.08
2024-10-24,28802,28860.7,28571.35,28622.7,94426754,14485.84
