Date,Close,Unnamed: 5,Unnamed: 6
2005-04-01,1000.0,,
2005-04-04,1015.88,,
2005-04-05,1012.58,,
2005-04-06,1026.82,,
2005-04-07,1021.33,,
2005-04-08,1013.41,,
2005-04-11,1001.53,,
2005-04-12,1008.69,,
2005-04-13,1011.14,,
2005-04-15,986.24,,
2005-04-18,973.17,,
2005-04-19,976.36,,
2005-04-20,987.08,,
2005-04-21,1004.6,,
2005-04-22,1024.86,,
2005-04-25,1028.71,,
2005-04-26,1024.31,,
2005-04-27,1010.7,,
2005-04-28,1007.19,,
2005-04-29,992.08,,
2005-05-02,982.33,,
2005-05-03,985.89,,
2005-05-04,995.81,,
2005-05-05,1002.55,,
2005-05-06,1005.76,,
2005-05-09,1021.11,,
2005-05-10,1016.86,,
2005-05-11,1019.8,,
2005-05-12,1029.85,,
2005-05-13,1036.56,,
2005-05-16,1049.07,,
2005-05-17,1039.45,,
2005-05-18,1046.93,,
2005-05-19,1052.17,,
2005-05-20,1045.23,,
2005-05-23,1052.92,,
2005-05-24,1058.19,,
2005-05-25,1061.85,,
2005-05-26,1060.89,,
2005-05-27,1055.21,,
2005-05-30,1047.43,,
2005-05-31,1052.85,,
2005-06-01,1059.04,,
2005-06-02,1050.59,,
2005-06-03,1056.21,,
2005-06-04,1056.53,,
2005-06-06,1057.77,,
2005-06-07,1058.31,,
2005-06-08,1057.31,,
2005-06-09,1062.01,,
2005-06-10,1059.21,,
2005-06-13,1058.05,,
2005-06-14,1061.73,,
2005-06-15,1067.2,,
2005-06-16,1052.9,,
2005-06-17,1036.09,,
2005-06-20,1028.16,,
2005-06-21,1031.3,,
2005-06-22,1031.4,,
2005-06-23,1036.29,,
2005-06-24,1047.19,,
2005-06-27,1043.0,,
2005-06-28,1024.8,,
2005-06-29,1035.07,,
2005-06-30,1035.33,,
2005-07-01,1050.11,,
2005-07-04,1068.31,,
2005-07-05,1067.85,,
2005-07-06,1087.43,,
2005-07-07,1073.51,,
2005-07-08,1090.09,,
2005-07-11,1103.16,,
2005-07-12,1103.3,,
2005-07-13,1112.33,,
2005-07-14,1115.85,,
2005-07-15,1126.44,,
2005-07-18,1152.83,,
2005-07-19,1166.9,,
2005-07-20,1164.78,,
2005-07-21,1163.88,,
2005-07-22,1176.85,,
2005-07-25,1181.06,,
2005-07-26,1178.11,,
2005-07-27,1182.36,,
2005-07-29,1178.96,,
2005-08-01,1191.13,,
2005-08-02,1218.51,,
2005-08-03,1220.89,,
2005-08-04,1225.5,,
2005-08-05,1239.68,,
2005-08-08,1229.29,,
2005-08-09,1222.59,,
2005-08-10,1253.73,,
2005-08-11,1280.29,,
2005-08-12,1284.83,,
2005-08-16,1292.61,,
2005-08-17,1306.08,,
2005-08-18,1307.31,,
2005-08-19,1303.04,,
2005-08-22,1303.87,,
2005-08-23,1272.07,,
2005-08-24,1247.99,,
2005-08-25,1260.68,,
2005-08-26,1291.58,,
2005-08-29,1288.51,,
2005-08-30,1309.72,,
2005-08-31,1317.4,,
2005-09-01,1338.4,,
2005-09-02,1341.62,,
2005-09-05,1342.84,,
2005-09-06,1347.31,,
2005-09-08,1359.97,,
2005-09-09,1360.47,,
2005-09-12,1373.04,,
2005-09-13,1384.31,,
2005-09-14,1376.23,,
2005-09-15,1395.92,,
2005-09-16,1404.07,,
2005-09-19,1439.46,,
2005-09-20,1427.4,,
2005-09-21,1393.49,,
2005-09-22,1326.56,,
2005-09-23,1339.32,,
2005-09-26,1384.93,,
2005-09-27,1413.02,,
2005-09-28,1438.04,,
2005-09-29,1440.76,,
2005-09-30,1428.64,,
2005-10-03,1434.06,,
2005-10-04,1439.94,,
2005-10-05,1442.17,,
2005-10-06,1425.14,,
2005-10-07,1419.4,,
2005-10-10,1414.63,,
2005-10-11,1404.89,,
2005-10-13,1392.33,,
2005-10-14,1358.44,,
2005-10-17,1344.86,,
2005-10-18,1340.56,,
2005-10-19,1300.91,,
2005-10-20,1271.79,,
2005-10-21,1297.97,,
2005-10-24,1302.43,,
2005-10-25,1297.74,,
2005-10-26,1292.18,,
2005-10-27,1270.82,,
2005-10-28,1251.91,,
2005-10-31,1285.1,,
2005-11-01,1303.89,,
2005-11-02,1312.8,,
2005-11-07,1339.99,,
2005-11-08,1362.04,,
2005-11-09,1368.89,,
2005-11-10,1366.89,,
2005-11-11,1387.79,,
2005-11-14,1392.4,,
2005-11-16,1396.77,,
2005-11-17,1397.58,,
2005-11-18,1402.22,,
2005-11-21,1394.87,,
2005-11-22,1386.89,,
2005-11-23,1394.03,,
2005-11-24,1399.31,,
2005-11-25,1408.69,,
2005-11-26,1432.38,,
2005-11-28,1450.75,,
2005-11-29,1443.37,,
2005-11-30,1441.76,,
2005-12-01,1461.72,,
2005-12-02,1482.08,,
2005-12-05,1475.68,,
2005-12-06,1474.96,,
2005-12-07,1484.56,,
2005-12-08,1490.88,,
2005-12-09,1511.04,,
2005-12-12,1525.18,,
2005-12-13,1539.82,,
2005-12-14,1527.8,,
2005-12-15,1509.15,,
2005-12-16,1513.79,,
2005-12-19,1529.2,,
2005-12-20,1521.25,,
2005-12-21,1529.07,,
2005-12-22,1531.78,,
2005-12-23,1528.49,,
2005-12-26,1500.41,,
2005-12-27,1524.96,,
2005-12-28,1529.4,,
2005-12-29,1543.0,,
2005-12-30,1562.85,,
2006-01-02,1587.3,,
2006-01-03,1610.61,,
2006-01-04,1617.32,,
2006-01-05,1615.69,,
2006-01-06,1635.77,,
2006-01-09,1653.75,,
2006-01-10,1644.48,,
2006-01-12,1634.75,,
2006-01-13,1644.1,,
2006-01-16,1636.24,,
2006-01-17,1630.5,,
2006-01-18,1623.73,,
2006-01-19,1656.9,,
2006-01-20,1682.8,,
2006-01-23,1688.42,,
2006-01-24,1697.41,,
2006-01-25,1699.75,,
2006-01-27,1744.94,,
2006-01-30,1723.57,,
2006-01-31,1720.15,,
2006-02-01,1701.94,,
2006-02-02,1697.62,,
2006-02-03,1701.29,,
2006-02-06,1725.06,,
2006-02-07,1749.1,,
2006-02-08,1743.2,,
2006-02-10,1764.92,,
2006-02-13,1782.35,,
2006-02-14,1774.68,,
2006-02-15,1769.54,,
2006-02-16,1786.47,,
2006-02-17,1769.6,,
2006-02-20,1754.33,,
2006-02-21,1775.03,,
2006-02-22,1774.96,,
2006-02-23,1763.61,,
2006-02-24,1767.04,,
2006-02-27,1782.12,,
2006-02-28,1781.31,,
2006-03-01,1820.15,,
2006-03-02,1850.04,,
2006-03-03,1873.53,,
2006-03-06,1902.63,,
2006-03-07,1925.0,,
2006-03-08,1895.82,,
2006-03-09,1899.19,,
2006-03-10,1931.39,,
2006-03-13,1952.98,,
2006-03-14,1945.1,,
2006-03-16,1955.09,,
2006-03-17,1950.01,,
2006-03-20,1964.83,,
2006-03-21,1975.45,,
2006-03-22,1955.16,,
2006-03-23,1964.38,,
2006-03-24,1985.63,,
2006-03-27,1998.29,,
2006-03-28,1991.79,,
2006-03-29,2005.75,,
2006-03-30,2021.86,,
2006-03-31,2043.11,,
2006-04-03,2090.92,,
2006-04-04,2103.76,,
2006-04-05,2118.22,,
2006-04-07,2096.91,,
2006-04-10,2108.08,,
2006-04-12,2070.1,,
2006-04-13,2035.47,,
2006-04-17,2057.81,,
2006-04-18,2075.99,,
2006-04-19,2084.54,,
2006-04-20,2100.67,,
2006-04-21,2108.62,,
2006-04-24,2114.63,,
2006-04-25,2092.52,,
2006-04-26,2119.6,,
2006-04-27,2126.46,,
2006-04-28,2120.54,,
2006-04-29,2159.86,,
2006-05-02,2164.43,,
2006-05-03,2154.87,,
2006-05-04,2150.47,,
2006-05-05,2143.53,,
2006-05-08,2152.51,,
2006-05-09,2152.71,,
2006-05-10,2160.84,,
2006-05-11,2149.75,,
2006-05-12,2140.03,,
2006-05-15,2068.8,,
2006-05-16,2051.97,,
2006-05-17,2107.64,,
2006-05-18,1999.57,,
2006-05-19,1912.91,,
2006-05-22,1800.6,,
2006-05-23,1836.53,,
2006-05-24,1820.57,,
2006-05-25,1796.62,,
2006-05-26,1817.92,,
2006-05-29,1836.54,,
2006-05-30,1843.68,,
2006-05-31,1805.51,,
2006-06-01,1746.97,,
2006-06-02,1726.75,,
2006-06-05,1693.69,,
2006-06-06,1624.2,,
2006-06-07,1527.62,,
2006-06-08,1422.52,,
2006-06-09,1495.72,,
2006-06-12,1474.78,,
2006-06-13,1373.63,,
2006-06-14,1322.98,,
2006-06-15,1406.38,,
2006-06-16,1473.16,,
2006-06-19,1511.35,,
2006-06-20,1513.07,,
2006-06-21,1560.11,,
2006-06-22,1596.4,,
2006-06-23,1586.39,,
2006-06-25,1602.14,,
2006-06-26,1535.0,,
2006-06-27,1512.95,,
2006-06-28,1510.71,,
2006-06-29,1514.29,,
2006-06-30,1569.77,,
2006-07-03,1565.92,,
2006-07-04,1562.18,,
2006-07-05,1574.85,,
2006-07-06,1563.78,,
2006-07-07,1534.75,,
2006-07-10,1535.53,,
2006-07-11,1542.97,,
2006-07-12,1553.43,,
2006-07-13,1556.37,,
2006-07-14,1541.54,,
2006-07-17,1508.02,,
2006-07-18,1485.18,,
2006-07-19,1430.26,,
2006-07-20,1454.14,,
2006-07-21,1417.36,,
2006-07-24,1393.13,,
2006-07-25,1426.75,,
2006-07-26,1452.98,,
2006-07-27,1478.92,,
2006-07-28,1499.03,,
2006-07-31,1512.12,,
2006-08-01,1504.09,,
2006-08-02,1520.9,,
2006-08-03,1538.37,,
2006-08-04,1535.74,,
2006-08-07,1536.65,,
2006-08-08,1558.69,,
2006-08-09,1600.24,,
2006-08-10,1627.33,,
2006-08-11,1643.89,,
2006-08-14,1670.8,,
2006-08-16,1690.01,,
2006-08-17,1671.16,,
2006-08-18,1674.08,,
2006-08-21,1687.78,,
2006-08-22,1686.12,,
2006-08-23,1671.19,,
2006-08-24,1674.29,,
2006-08-25,1692.21,,
2006-08-28,1698.79,,
2006-08-29,1695.42,,
2006-08-30,1686.28,,
2006-08-31,1677.01,,
2006-09-01,1695.78,,
2006-09-04,1732.13,,
2006-09-05,1729.23,,
2006-09-06,1740.17,,
2006-09-07,1739.62,,
2006-09-08,1757.48,,
2006-09-11,1699.58,,
2006-09-12,1717.41,,
2006-09-13,1741.57,,
2006-09-14,1746.94,,
2006-09-15,1751.08,,
2006-09-18,1753.19,,
2006-09-19,1737.93,,
2006-09-20,1743.25,,
2006-09-21,1765.0,,
2006-09-22,1762.98,,
2006-09-25,1762.12,,
2006-09-26,1772.75,,
2006-09-27,1782.23,,
2006-09-28,1792.65,,
2006-09-29,1821.74,,
2006-10-03,1820.97,,
2006-10-04,1820.17,,
2006-10-05,1855.78,,
2006-10-06,1873.38,,
2006-10-09,1876.31,,
2006-10-10,1861.32,,
2006-10-11,1840.79,,
2006-10-12,1853.08,,
2006-10-13,1865.25,,
2006-10-16,1869.54,,
2006-10-17,1858.17,,
2006-10-18,1855.02,,
2006-10-19,1855.91,,
2006-10-20,1875.94,,
2006-10-21,1895.48,,
2006-10-23,1889.14,,
2006-10-26,1905.31,,
2006-10-27,1928.91,,
2006-10-30,1941.9,,
2006-10-31,1936.17,,
2006-11-01,1945.0,,
2006-11-02,1959.26,,
2006-11-03,1965.05,,
2006-11-06,2004.63,,
2006-11-07,2014.54,,
2006-11-08,1978.87,,
2006-11-09,1986.83,,
2006-11-10,2003.83,,
2006-11-13,2036.37,,
2006-11-14,2017.36,,
2006-11-15,2012.13,,
2006-11-16,2024.81,,
2006-11-17,1984.25,,
2006-11-20,1964.19,,
2006-11-21,2007.92,,
2006-11-22,2044.47,,
2006-11-23,2067.65,,
2006-11-24,2087.9,,
2006-11-27,2107.4,,
2006-11-28,2100.08,,
2006-11-29,2128.06,,
2006-11-30,2104.77,,
2006-12-01,2131.31,,
2006-12-04,2154.91,,
2006-12-05,2160.01,,
2006-12-06,2149.25,,
2006-12-07,2151.67,,
2006-12-08,2139.39,,
2006-12-11,2088.28,,
2006-12-12,2001.63,,
2006-12-13,2047.87,,
2006-12-14,2105.27,,
2006-12-15,2126.79,,
2006-12-18,2121.1,,
2006-12-19,2083.96,,
2006-12-20,2068.94,,
2006-12-21,2083.38,,
2006-12-22,2106.73,,
2006-12-26,2134.22,,
2006-12-27,2160.48,,
2006-12-28,2150.45,,
2006-12-29,2176.14,,
2007-01-02,2220.71,,
2007-01-03,2236.49,,
2007-01-04,2244.86,,
2007-01-05,2242.33,,
2007-01-08,2224.29,,
2007-01-09,2217.35,,
2007-01-10,2183.4,,
2007-01-11,2206.49,,
2007-01-12,2233.82,,
2007-01-15,2246.55,,
2007-01-16,2249.09,,
2007-01-17,2263.9,,
2007-01-18,2257.46,,
2007-01-19,2241.97,,
2007-01-22,2240.14,,
2007-01-23,2196.98,,
2007-01-24,2203.21,,
2007-01-25,2226.17,,
2007-01-29,2217.44,,
2007-01-31,2202.68,,
2007-02-01,2224.77,,
2007-02-02,2232.47,,
2007-02-05,2245.56,,
2007-02-06,2261.9,,
2007-02-07,2259.29,,
2007-02-08,2248.21,,
2007-02-09,2199.15,,
2007-02-12,2114.24,,
2007-02-13,2104.02,,
2007-02-14,2101.29,,
2007-02-15,2159.81,,
2007-02-19,2151.09,,
2007-02-20,2127.13,,
2007-02-21,2138.26,,
2007-02-22,2108.55,,
2007-02-23,2054.17,,
2007-02-26,2065.26,,
2007-02-27,2073.15,,
2007-02-28,2000.35,,
2007-03-01,2006.01,,
2007-03-02,1990.61,,
2007-03-05,1880.46,,
2007-03-06,1875.56,,
2007-03-07,1833.15,,
2007-03-08,1891.57,,
2007-03-09,1884.2,,
2007-03-12,1904.76,,
2007-03-13,1927.76,,
2007-03-14,1889.89,,
2007-03-15,1900.64,,
2007-03-16,1881.01,,
2007-03-19,1898.71,,
2007-03-20,1915.76,,
2007-03-21,1920.5,,
2007-03-22,1941.65,,
2007-03-23,1957.61,,
2007-03-26,1951.52,,
2007-03-28,1924.7,,
2007-03-29,1938.07,,
2007-03-30,1966.08,,
2007-04-02,1890.97,,
2007-04-03,1902.77,,
2007-04-04,1917.72,,
2007-04-05,1931.61,,
2007-04-09,1970.88,,
2007-04-10,1994.19,,
2007-04-11,2021.59,,
2007-04-12,2014.99,,
2007-04-13,2054.16,,
2007-04-16,2083.79,,
2007-04-17,2066.89,,
2007-04-18,2066.66,,
2007-04-19,2064.64,,
2007-04-20,2084.56,,
2007-04-23,2097.03,,
2007-04-24,2114.92,,
2007-04-25,2140.77,,
2007-04-26,2143.61,,
2007-04-27,2116.24,,
2007-04-30,2139.72,,
2007-05-03,2157.13,,
2007-05-04,2143.46,,
2007-05-07,2136.6,,
2007-05-08,2109.98,,
2007-05-09,2118.41,,
2007-05-10,2125.25,,
2007-05-11,2132.17,,
2007-05-14,2162.15,,
2007-05-15,2171.15,,
2007-05-16,2200.27,,
2007-05-17,2226.21,,
2007-05-18,2226.58,,
2007-05-21,2235.61,,
2007-05-22,2245.23,,
2007-05-23,2239.56,,
2007-05-24,2228.02,,
2007-05-25,2233.44,,
2007-05-28,2251.21,,
2007-05-29,2266.93,,
2007-05-30,2248.19,,
2007-05-31,2264.46,,
2007-06-01,2292.58,,
2007-06-04,2285.39,,
2007-06-05,2291.68,,
2007-06-06,2253.43,,
2007-06-07,2252.58,,
2007-06-08,2241.26,,
2007-06-11,2244.02,,
2007-06-12,2228.1,,
2007-06-13,2215.74,,
2007-06-14,2249.91,,
2007-06-15,2252.98,,
2007-06-18,2252.61,,
2007-06-19,2290.02,,
2007-06-20,2321.26,,
2007-06-21,2335.42,,
2007-06-22,2343.19,,
2007-06-25,2358.83,,
2007-06-26,2379.54,,
2007-06-27,2380.71,,
2007-06-28,2397.88,,
2007-06-29,2417.45,,
2007-07-02,2436.52,,
2007-07-03,2457.31,,
2007-07-04,2476.25,,
2007-07-05,2463.49,,
2007-07-06,2479.15,,
2007-07-09,2504.13,,
2007-07-10,2489.09,,
2007-07-11,2498.91,,
2007-07-12,2536.46,,
2007-07-13,2553.58,,
2007-07-16,2563.56,,
2007-07-17,2544.44,,
2007-07-18,2543.57,,
2007-07-19,2572.18,,
2007-07-20,2582.94,,
2007-07-23,2583.91,,
2007-07-24,2574.74,,
2007-07-25,2552.3,,
2007-07-26,2551.49,,
2007-07-27,2483.43,,
2007-07-30,2503.5,,
2007-07-31,2541.26,,
2007-08-01,2438.67,,
2007-08-02,2470.62,,
2007-08-03,2508.21,,
2007-08-06,2472.28,,
2007-08-07,2479.0,,
2007-08-08,2497.96,,
2007-08-09,2448.69,,
2007-08-10,2432.16,,
2007-08-13,2445.68,,
2007-08-14,2440.26,,
2007-08-16,2353.06,,
2007-08-17,2312.97,,
2007-08-20,2346.29,,
2007-08-21,2256.98,,
2007-08-22,2264.85,,
2007-08-23,2244.32,,
2007-08-24,2290.79,,
2007-08-27,2365.86,,
2007-08-28,2389.63,,
2007-08-29,2409.69,,
2007-08-30,2417.32,,
2007-08-31,2457.28,,
2007-09-03,2506.4,,
2007-09-04,2536.88,,
2007-09-05,2545.46,,
2007-09-06,2573.99,,
2007-09-07,2572.26,,
2007-09-10,2572.32,,
2007-09-11,2566.85,,
2007-09-12,2569.52,,
2007-09-13,2598.47,,
2007-09-14,2586.5,,
2007-09-17,2601.72,,
2007-09-18,2637.42,,
2007-09-19,2678.12,,
2007-09-20,2696.6,,
2007-09-21,2698.3,,
2007-09-24,2787.74,,
2007-09-25,2816.37,,
2007-09-26,2803.17,,
2007-09-27,2783.79,,
2007-09-28,2865.44,,
2007-10-01,2926.5,,
2007-10-03,2938.12,,
2007-10-04,2948.13,,
2007-10-05,2916.54,,
2007-10-08,2779.15,,
2007-10-09,2895.42,,
2007-10-10,2925.92,,
2007-10-11,2983.23,,
2007-10-12,2952.21,,
2007-10-15,3066.99,,
2007-10-16,3105.63,,
2007-10-17,3009.68,,
2007-10-18,2915.0,,
2007-10-19,2806.14,,
2007-10-22,2829.06,,
2007-10-23,3001.39,,
2007-10-24,3076.83,,
2007-10-25,3104.93,,
2007-10-26,3196.83,,
2007-10-29,3285.78,,
2007-10-30,3256.05,,
2007-10-31,3287.5,,
2007-11-01,3248.27,,
2007-11-02,3290.6,,
2007-11-05,3398.43,,
2007-11-06,3345.72,,
2007-11-07,3320.67,,
2007-11-08,3281.15,,
2007-11-09,3289.05,,
2007-11-12,3255.2,,
2007-11-13,3353.5,,
2007-11-14,3443.86,,
2007-11-15,3508.5,,
2007-11-16,3529.4,,
2007-11-19,3623.02,,
2007-11-20,3585.34,,
2007-11-21,3375.75,,
2007-11-22,3325.67,,
2007-11-23,3415.85,,
2007-11-26,3478.69,,
2007-11-27,3453.49,,
2007-11-28,3419.95,,
2007-11-29,3408.87,,
2007-11-30,3525.39,,
2007-12-03,3628.52,,
2007-12-04,3690.62,,
2007-12-05,3739.24,,
2007-12-06,3724.84,,
2007-12-07,3708.81,,
2007-12-10,3725.65,,
2007-12-11,3752.25,,
2007-12-12,3812.08,,
2007-12-13,3855.89,,
2007-12-14,3883.99,,
2007-12-17,3681.0,,
2007-12-18,3667.54,,
2007-12-19,3670.35,,
2007-12-20,3646.09,,
2007-12-24,3744.18,,
2007-12-26,3818.03,,
2007-12-27,3839.53,,
2007-12-28,3934.55,,
2007-12-31,4019.91,,
2008-01-01,4123.76,,
2008-01-02,4234.48,,
2008-01-03,4250.59,,
2008-01-04,4243.83,,
2008-01-07,4257.46,,
2008-01-08,4170.12,,
2008-01-09,4107.82,,
2008-01-10,3959.94,,
2008-01-11,3957.88,,
2008-01-14,4018.61,,
2008-01-15,4008.33,,
2008-01-16,3966.87,,
2008-01-17,3972.15,,
2008-01-18,3762.89,,
2008-01-21,3316.52,,
2008-01-22,2978.92,,
2008-01-23,3221.82,,
2008-01-24,3071.72,,
2008-01-25,3298.6,,
2008-01-28,3291.26,,
2008-01-29,3287.05,,
2008-01-30,3196.19,,
2008-01-31,3137.5,,
2008-02-01,3166.88,,
2008-02-04,3289.57,,
2008-02-05,3325.06,,
2008-02-06,3291.94,,
2008-02-07,3193.73,,
2008-02-08,3118.71,,
2008-02-11,2928.02,,
2008-02-12,2882.57,,
2008-02-13,2879.02,,
2008-02-14,3042.2,,
2008-02-15,3109.17,,
2008-02-18,3106.89,,
2008-02-19,3129.44,,
2008-02-20,3044.66,,
2008-02-21,3074.53,,
2008-02-22,3051.13,,
2008-02-25,3062.63,,
2008-02-26,3077.18,,
2008-02-27,3069.41,,
2008-02-28,3060.6,,
2008-02-29,3043.46,,
2008-03-03,2905.79,,
2008-03-04,2839.66,,
2008-03-05,2797.21,,
2008-03-07,2651.76,,
2008-03-10,2639.7,,
2008-03-11,2743.23,,
2008-03-12,2733.3,,
2008-03-13,2544.7,,
2008-03-14,2562.34,,
2008-03-17,2365.73,,
2008-03-18,2301.0,,
2008-03-19,2272.01,,
2008-03-24,2210.97,,
2008-03-25,2387.88,,
2008-03-26,2423.38,,
2008-03-27,2415.24,,
2008-03-28,2517.45,,
2008-03-31,2463.02,,
2008-04-01,2423.92,,
2008-04-02,2443.39,,
2008-04-03,2429.05,,
2008-04-04,2381.46,,
2008-04-07,2405.99,,
2008-04-08,2421.91,,
2008-04-09,2457.37,,
2008-04-10,2482.84,,
2008-04-11,2513.7,,
2008-04-15,2548.74,,
2008-04-16,2591.73,,
2008-04-17,2655.6,,
2008-04-21,2711.76,,
2008-04-22,2748.77,,
2008-04-23,2763.25,,
2008-04-24,2728.86,,
2008-04-25,2762.08,,
2008-04-28,2776.62,,
2008-04-29,2802.29,,
2008-04-30,2810.86,,
2008-05-02,2860.92,,
2008-05-05,2896.2,,
2008-05-06,2843.82,,
2008-05-07,2825.65,,
2008-05-08,2798.04,,
2008-05-09,2718.56,,
2008-05-12,2705.22,,
2008-05-13,2701.93,,
2008-05-14,2734.17,,
2008-05-15,2773.89,,
2008-05-16,2792.37,,
2008-05-20,2771.72,,
2008-05-21,2802.03,,
2008-05-22,2748.56,,
2008-05-23,2706.36,,
2008-05-26,2626.66,,
2008-05-27,2594.37,,
2008-05-28,2628.57,,
2008-05-29,2635.6,,
2008-05-30,2644.3,,
2008-06-02,2574.47,,
2008-06-03,2574.18,,
2008-06-04,2479.18,,
2008-06-05,2470.99,,
2008-06-06,2453.92,,
2008-06-09,2379.01,,
2008-06-10,2346.58,,
2008-06-11,2365.84,,
2008-06-12,2372.76,,
2008-06-13,2388.98,,
2008-06-16,2415.51,,
2008-06-17,2466.45,,
2008-06-18,2453.03,,
2008-06-19,2380.16,,
2008-06-20,2289.46,,
2008-06-23,2179.82,,
2008-06-24,2128.29,,
2008-06-25,2136.21,,
2008-06-26,2141.35,,
2008-06-27,2067.65,,
2008-06-30,1994.08,,
2008-07-01,1890.32,,
2008-07-02,1998.33,,
2008-07-03,1925.94,,
2008-07-04,1968.72,,
2008-07-07,1997.5,,
2008-07-08,1998.42,,
2008-07-09,2076.74,,
2008-07-10,2089.73,,
2008-07-11,2038.11,,
2008-07-14,2041.86,,
2008-07-15,1957.68,,
2008-07-16,1908.56,,
2008-07-17,1938.68,,
2008-07-18,1967.87,,
2008-07-21,1978.82,,
2008-07-22,2033.29,,
2008-07-23,2181.16,,
2008-07-24,2182.06,,
2008-07-25,2171.36,,
2008-07-28,2189.79,,
2008-07-29,2122.68,,
2008-07-30,2167.71,,
2008-07-31,2170.14,,
2008-08-01,2226.64,,
2008-08-04,2269.24,,
2008-08-05,2287.16,,
2008-08-06,2270.67,,
2008-08-07,2270.08,,
2008-08-08,2302.29,,
2008-08-11,2356.09,,
2008-08-12,2326.33,,
2008-08-13,2320.02,,
2008-08-14,2268.67,,
2008-08-18,2241.99,,
2008-08-19,2216.63,,
2008-08-20,2250.54,,
2008-08-21,2199.8,,
2008-08-22,2207.33,,
2008-08-25,2217.42,,
2008-08-26,2214.54,,
2008-08-27,2187.59,,
2008-08-28,2164.5,,
2008-08-29,2219.76,,
2008-09-01,2231.24,,
2008-09-02,2263.55,,
2008-09-04,2250.03,,
2008-09-05,2205.11,,
2008-09-08,2236.26,,
2008-09-09,2220.42,,
2008-09-10,2192.26,,
2008-09-11,2170.24,,
2008-09-12,2134.42,,
2008-09-15,2044.99,,
2008-09-16,2010.84,,
2008-09-17,1976.74,,
2008-09-18,1969.56,,
2008-09-19,2040.78,,
2008-09-22,2040.41,,
2008-09-23,1992.24,,
2008-09-24,1996.36,,
2008-09-25,1984.73,,
2008-09-26,1920.22,,
2008-09-29,1842.8,,
2008-09-30,1868.98,,
2008-10-01,1875.51,,
2008-10-03,1826.45,,
2008-10-06,1701.52,,
2008-10-07,1677.63,,
2008-10-08,1589.26,,
2008-10-10,1466.87,,
2008-10-13,1526.58,,
2008-10-14,1559.41,,
2008-10-15,1493.02,,
2008-10-16,1466.36,,
2008-10-17,1419.34,,
2008-10-20,1405.05,,
2008-10-21,1455.41,,
2008-10-22,1403.69,,
2008-10-23,1364.48,,
2008-10-24,1285.25,,
2008-10-27,1250.78,,
2008-10-28,1317.33,,
2008-10-29,1298.99,,
2008-10-31,1366.03,,
2008-11-03,1433.74,,
2008-11-04,1461.01,,
2008-11-05,1446.74,,
2008-11-06,1410.87,,
2008-11-07,1426.38,,
2008-11-10,1477.48,,
2008-11-11,1427.24,,
2008-11-12,1400.51,,
2008-11-14,1371.7,,
2008-11-17,1343.14,,
2008-11-18,1321.03,,
2008-11-19,1297.67,,
2008-11-20,1250.42,,
2008-11-21,1255.84,,
2008-11-24,1257.34,,
2008-11-25,1255.58,,
2008-11-26,1266.46,,
2008-11-28,1278.8,,
2008-12-01,1251.21,,
2008-12-02,1232.42,,
2008-12-03,1243.9,,
2008-12-04,1284.15,,
2008-12-05,1273.73,,
2008-12-08,1264.22,,
2008-12-10,1287.08,,
2008-12-11,1298.5,,
2008-12-12,1304.18,,
2008-12-15,1355.43,,
2008-12-16,1386.85,,
